austral	adjective	2.49	AO1 S T R AH0 L	of the south or coming from the south
bandleader	noun	2.49	B AE1 N D L IY0 D ER0	the leader of a dance band
cress	noun	2.49	K R EH1 S	any of various plants of the family Cruciferae with edible leaves that have a pungent taste
dramatics	noun	2.49	D R AH0 M AE1 T IH0 K S	participation in theatrical productions as an extracurricular activity
flapper	noun	2.49	F L AE1 P ER0	a young woman in the 1920s who flaunted her unconventional conduct and dress
hittite	noun	2.49	HH IH1 T AY2 T	the language of the Hittites and the principal language of the Anatolian group of languages; deciphered from cuneiform inscriptions
hugger	noun	2.49	HH AH1 G ER0	a person who hugs
overstatement	noun	2.49	OW1 V ER0 S T EY2 T M AH0 N T	making to seem more important than it really is
roaster	noun	2.49	R OW1 S T ER0	a harsh or humorous critic (sometimes intended as a facetious compliment)
watercress	noun	2.49	W AO1 T ER0 K R EH2 S	any of several water-loving cresses
afghani	adjective	2.48	AE0 F G AA1 N IY0	of or relating to or characteristic of Afghanistan or its people
altimeter	noun	2.48	AE0 L T IH1 M AH0 T ER0	an instrument that measures the height above ground; used in navigation
apportionment	noun	2.48	AH0 P AO1 R SH AH0 N M AH0 N T	the act of distributing by allotting or apportioning; distribution according to a plan
balsa	noun	2.48	B AO1 L S AH0	strong lightweight wood of the balsa tree used especially for floats
columbo	noun	2.48	K OW2 L AH1 M B OW0	any of various tall perennial herbs constituting the genus Frasera; widely distributed in warm dry upland areas of California, Oregon, and Washington
dampness	noun	2.48	D AE1 M P N IH0 S	a slight wetness
experimenter	noun	2.48	IH0 K S P EH1 R AH0 M EH2 N T ER0	a research worker who conducts experiments
kilter	noun	2.48	K IH1 L T ER0	in working order
longshot	noun	2.48	L AO1 NG SH AA2 T	a photograph taken from a distance
patella	noun	2.48	P AH0 T EH1 L AH0	a small flat triangular bone in front of the knee that protects the knee joint
pragmatist	noun	2.48	P R AE1 G M AH0 T IH0 S T	an adherent of philosophical pragmatism
snicker	noun	2.48	S N IH1 K ER0	a disrespectful laugh
stenographer	noun	2.48	S T EH0 N AH1 G R AH0 F ER0	someone skilled in the transcription of speech (especially dictation)
thirtieth	noun	2.48	TH ER1 T IY0 AH0 TH	position 30 in a countable series of things
wildness	noun	2.48	W AY1 L D N AH0 S	a feeling of extreme emotional intensity
alumna	noun	2.47	AH0 L AH1 M N AH0	a person who has received a degree from a school (high school or college or university)
angiotensin	noun	2.47	AE2 N JH IY2 OW0 T EH1 N S IH0 N	any of several vasoconstrictor substances (trade name Hypertensin) that cause narrowing of blood vessels
badness	noun	2.47	B AE1 D N AH0 S	that which is below standard or expectations as of ethics or decency
bedchamber	noun	2.47	B EH1 D CH EY2 M B ER0	a room used primarily for sleeping
copilot	noun	2.47	K OW1 P AY0 L AH0 T	a relief pilot on an airplane
distiller	noun	2.47	D IH0 S T IH1 L ER0	someone who distills alcoholic liquors
hauler	noun	2.47	HH AO1 L ER0	a haulage contractor
meanness	noun	2.47	M IY1 N N AH0 S	the quality of being deliberately mean
percutaneous	adjective	2.47	P ER0 K Y UW0 T EY1 N IY0 AH0 S	through the unbroken skin; refers to medications applied directly to the skin (creams or ointments) or in time-release forms (skin patches)
ponderous	adjective	2.47	P AA1 N D ER0 AH0 S	slow and laborious because of weight
reservist	noun	2.47	R IH0 Z ER1 V IH0 S T	a member of a military reserve
scrubber	noun	2.47	S K R AH1 B ER0	a worker who uses a scrub brush to clean a surface (usually a floor or deck)
sidewinder	noun	2.47	S AY1 D W AY2 N D ER0	small pale-colored desert rattlesnake of southwestern United States; body moves in an s-shaped curve
vestal	noun	2.47	V EH1 S T AH0 L	a chaste woman
bambino	noun	2.46	B AE2 M B IY1 N OW0	a young child
disfigurement	noun	2.46	D IH0 S F IH1 G Y ER0 M EH0 N T	an appearance that has been spoiled or is misshapen
downriver	adverb	2.46	D AW2 N R IH1 V ER0	away from the source or with the current
dressmaker	noun	2.46	D R EH1 S M EY2 K ER0	someone who makes or mends dresses
ineffectiveness	noun	2.46	IH2 N AH0 F EH1 K T IH0 V N AH0 S	lacking the power to be effective
isomer	noun	2.46	AY1 S AH0 M ER0	a compound that exists in forms having different arrangements of atoms but the same molecular weight
lifer	noun	2.46	L AY1 F ER0	a prisoner serving a term of life imprisonment
plotter	noun	2.46	P L AA1 T ER0	a planner who draws up a personal scheme of action
policyholder	noun	2.46	P AA1 L AH0 S IY0 HH OW2 L D ER0	a person who holds an insurance policy; usually, the client in whose name an insurance policy is written
rapeseed	noun	2.46	R EY1 P S IY2 D	seed of rape plants; source of an edible oil
restorer	noun	2.46	R IH0 S T AO1 R ER0	a skilled worker who is employed to restore or refinish buildings or antique furniture
